epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.11697385857125647,0.1094257854821235,0.020699020044450234,0.01979261678548272,0.01,0.001,18,36,54,72,90,108,126,144,162,180
1,0.24153716419708468,0.22535211267605634,5.7742957511597304e-05,0.0,0.02,0.001,18,36,54,72,90,108,126,144,162,180
2,0.24153716419708468,0.22535211267605634,0.0,0.0,0.02,0.001,18,36,54,72,90,108,126,144,162,180
3,0.24153716419708468,0.22535211267605634,0.0,0.0,0.03,0.001,18,36,54,72,90,108,126,144,162,180
4,0.24153716419708468,0.22535211267605634,0.0,0.0,0.04,0.001,18,36,54,72,90,108,126,144,162,180
5,0.24153716419708468,0.22535211267605634,0.0,0.0,0.04,0.001,18,36,54,72,90,108,126,144,162,180
6,0.24153716419708468,0.22535211267605634,0.0,0.0,0.05,0.001,18,36,54,72,90,108,126,144,162,180
7,0.24153716419708468,0.22535211267605634,0.0,0.0,0.06,0.001,18,36,54,72,90,108,126,144,162,180
8,0.24153716419708468,0.22535211267605634,0.0,0.0,0.06,0.001,18,36,54,72,91,108,126,144,162,180
9,0.24153716419708468,0.22535211267605634,0.0,0.0,0.07,0.001,18,36,55,72,91,109,126,144,162,180
10,0.24153716419708468,0.22535211267605634,0.0,0.0,0.08,0.001,18,36,55,72,91,109,126,144,162,180
11,0.24153716419708468,0.22535211267605634,0.0,0.0,0.08,0.001,18,36,55,72,91,109,126,145,162,180
12,0.24153716419708468,0.22535211267605634,0.0,0.0,0.09,0.001,18,36,55,72,91,109,125,145,162,180
13,0.24153716419708468,0.22535211267605634,0.0,0.0,0.09,0.001,18,36,55,72,91,109,125,145,162,180
14,0.24153716419708468,0.22535211267605634,0.0,0.0,0.1,0.001,18,36,55,71,91,108,125,145,162,180
15,0.24153716419708468,0.22535211267605634,0.0,0.0,0.11,0.001,18,36,55,71,91,108,125,145,162,180
16,0.24153716419708468,0.22535211267605634,0.0,0.0,0.11,0.001,18,36,55,71,91,108,125,145,161,180
17,0.24153716419708468,0.22535211267605634,0.0,0.0,0.12,0.001,18,36,55,71,91,108,125,145,161,180
18,0.24153716419708468,0.22535211267605634,0.0,0.0,0.13,0.001,18,36,55,71,91,108,125,145,161,180
19,0.24153716419708468,0.22535211267605634,0.0,0.0,0.13,0.001,19,36,55,71,91,108,125,145,161,180
20,0.24153716419708468,0.22535211267605634,0.0,0.0,0.14,0.001,19,36,55,71,91,108,125,145,161,180
21,0.24153716419708468,0.22535211267605634,0.0,0.0,0.15,0.001,19,36,55,71,91,108,125,145,161,180
22,0.24153716419708468,0.22535211267605634,0.0,0.0,0.15,0.001,19,36,55,71,91,108,125,145,161,180
23,0.24153716419708468,0.22535211267605634,0.0,0.0,0.16,0.001,19,35,55,71,91,108,125,145,161,180
24,0.24153716419708468,0.22535211267605634,0.0,0.0,0.17,0.001,19,35,55,71,91,108,125,145,161,180
25,0.24153716419708468,0.22535211267605634,0.0,0.0,0.17,0.001,19,35,55,71,91,108,125,145,161,180
26,0.24153716419708468,0.22535211267605634,0.0,0.0,0.18,0.001,19,35,55,72,91,108,125,145,161,180
27,0.24153716419708468,0.22535211267605634,0.0,0.0,0.19,0.001,19,35,55,72,91,108,125,145,161,180
28,0.24153716419708468,0.22535211267605634,0.0,0.0,0.19,0.001,19,35,55,72,91,108,125,145,161,180
29,0.24153716419708468,0.22535211267605634,0.0,0.0,0.2,0.001,19,36,55,72,91,108,125,145,161,180
30,0.24153716419708468,0.22535211267605634,0.0,0.0,0.21,0.001,19,36,55,72,91,108,124,145,161,180
31,0.24153716419708468,0.22535211267605634,0.0,0.0,0.21,0.001,19,36,55,72,91,108,124,145,161,180
32,0.24153716419708468,0.22535211267605634,0.0,0.0,0.22,0.001,19,36,55,72,91,108,124,145,161,180
